time,reanalysis,undownscaled.cesm2.ssp245,xgboost.cesm2.ssp245,cnn.cesm2.ssp245,nv.cesm2.ssp245,lstm.cesm2.ssp245,undownscaled.cesm2.ssp370,xgboost.cesm2.ssp370,cnn.cesm2.ssp370,nv.cesm2.ssp370,lstm.cesm2.ssp370,undownscaled.cesm2.ssp585,xgboost.cesm2.ssp585,cnn.cesm2.ssp585,nv.cesm2.ssp585,lstm.cesm2.ssp585,undownscaled.ec_earth3.ssp434,xgboost.ec_earth3.ssp434,cnn.ec_earth3.ssp434,nv.ec_earth3.ssp434,lstm.ec_earth3.ssp434,undownscaled.mri_esm2_0.ssp245,xgboost.mri_esm2_0.ssp245,cnn.mri_esm2_0.ssp245,nv.mri_esm2_0.ssp245,lstm.mri_esm2_0.ssp245,undownscaled.mri_esm2_0.ssp370,xgboost.mri_esm2_0.ssp370,cnn.mri_esm2_0.ssp370,nv.mri_esm2_0.ssp370,lstm.mri_esm2_0.ssp370,undownscaled.mri_esm2_0.ssp434,xgboost.mri_esm2_0.ssp434,cnn.mri_esm2_0.ssp434,nv.mri_esm2_0.ssp434,lstm.mri_esm2_0.ssp434
2015-02-08,316.3974152562096,255.13503999999998,201.3444366455078,336.3290710449219,89.6576833557358,300.1011657714844,260.63565,327.0833435058594,76.25318908691406,281.90284414103576,177.92259216308594,265.7911,256.02978515625,118.40724182128906,250.46136535148457,205.5501708984375,252.82747000000003,276.90216064453125,52.09383773803711,247.6888041053046,177.97775268554688,279.56036,303.0974426269531,30.420734405517578,293.8800248812206,150.32130432128906,280.7112,156.0533447265625,184.5908203125,178.8855090658783,236.59808349609375,302.3715,336.13238525390625,38.581729888916016,300.8144266158654,145.50067138671875
2015-02-09,303.51588637465824,255.13503999999998,330.92950439453125,121.63172149658203,306.0314209016726,197.13812255859375,260.63565,297.14453125,68.28771209716797,287.66839272263337,183.1776580810547,265.7911,281.50213623046875,117.37263488769531,267.7435389144159,192.67247009277344,252.82747000000003,277.0821533203125,54.74698257446289,241.08377570696052,178.93687438964844,279.56036,316.85009765625,64.9535140991211,277.5209486430615,145.91217041015625,280.7112,217.25302124023438,170.04539489746094,274.26839789802784,215.68702697753906,302.3715,323.2600402832031,49.07356643676758,300.11356527922203,142.39874267578125
2015-02-10,170.7689147718218,255.13503999999998,328.1519775390625,136.9212646484375,305.2793896449259,181.88970947265625,260.63565,284.67340087890625,58.55546188354492,265.2778785966914,166.36471557617188,265.7911,283.8105163574219,112.31926727294922,266.0113380522055,178.10659790039062,252.82747000000003,242.93719482421875,89.08429718017578,223.44745163892753,183.98049926757812,279.56036,221.62193298339844,104.9605941772461,226.01798166801404,139.26327514648438,280.7112,256.9562683105469,159.7828369140625,285.51799826144656,186.05902099609375,302.3715,274.6748962402344,77.35005950927734,286.2929101535085,125.13372802734375
2015-02-11,270.9659386931274,255.13503999999998,315.85980224609375,136.09918212890625,303.32865802103174,174.25436401367188,260.63565,262.1224060058594,72.86052703857422,207.4159555187564,171.09593200683594,265.7911,278.4043273925781,58.67386245727539,284.7716699783689,167.12008666992188,252.82747000000003,206.62789916992188,130.67819213867188,203.45474470515023,204.65130615234375,279.56036,202.06570434570312,118.67423248291016,193.33355026701452,140.5439453125,280.7112,208.579345703125,174.323974609375,187.60165724403328,175.3810272216797,302.3715,243.01882934570312,100.55619049072266,237.8185761089028,115.37242889404297
2015-02-12,299.0006156414269,255.13503999999998,279.2728271484375,103.45994567871094,279.29674462578646,170.22454833984375,260.63565,187.97198486328125,122.14667510986328,193.5187968445282,191.74203491210938,265.7911,303.9009704589844,58.07720947265625,303.8529213182085,163.09341430664062,252.82747000000003,245.40626525878906,144.46096801757812,270.24835535462284,203.5845947265625,279.56036,200.79885864257812,132.40521240234375,206.04275139820334,139.13311767578125,280.7112,177.3891143798828,214.59600830078125,151.13580095806196,199.07162475585938,302.3715,215.62075805664062,111.9188461303711,216.63411976103475,116.55036926269531
2015-02-13,320.10247486973117,255.13503999999998,261.02337646484375,82.51428985595703,232.8434140326683,173.9249725341797,260.63565,232.48617553710938,193.48028564453125,241.07808282131396,216.65760803222656,265.7911,268.7167053222656,164.54135131835938,288.5856737752731,206.5143585205078,252.82747000000003,265.3822021484375,137.5123291015625,259.53850707284823,198.6014404296875,279.56036,221.32827758789062,173.71774291992188,219.0681110528933,144.10107421875,280.7112,153.41563415527344,195.85023498535156,147.8314592133213,201.88772583007812,302.3715,244.17111206054688,128.67434692382812,258.19521956653284,130.6304168701172
2015-02-14,300.3918580932891,255.13503999999998,283.08599853515625,55.29487228393555,272.8875794125836,161.50790405273438,260.63565,237.87879943847656,197.55868530273438,244.96103204481756,219.0819091796875,265.7911,312.2987060546875,163.00607299804688,333.704359799862,203.26284790039062,252.82747000000003,251.73316955566406,158.23617553710938,258.27625701390775,209.12522888183594,279.56036,218.80197143554688,216.47793579101562,221.0587800414271,149.20526123046875,280.7112,248.20687866210938,169.81744384765625,278.8995102282845,183.82086181640625,302.3715,299.7829895019531,133.1399688720703,311.32283311460037,149.28297424316406
2015-02-15,245.76748262566852,255.13503999999998,270.46307373046875,77.48706817626953,259.7996618451382,154.07058715820312,260.63565,229.00059509277344,171.25982666015625,268.42166575297074,198.69432067871094,265.7911,308.8205871582031,125.05394744873047,303.67909101314785,178.72511291503906,252.82747000000003,207.71408081054688,242.78799438476562,219.97669444159897,239.72775268554688,279.56036,244.02066040039062,199.206298828125,260.9067309036566,141.43930053710938,280.7112,277.6210632324219,120.9458999633789,313.65391433221,166.7980499267578,302.3715,260.76202392578125,152.4604949951172,266.02500392967545,155.00662231445312
2015-02-16,255.41762068249955,255.13503999999998,197.17919921875,192.1881866455078,168.23637396306572,200.13494873046875,260.63565,263.2770080566406,161.02236938476562,275.2688216001536,191.1551055908203,265.7911,235.60623168945312,134.78298950195312,239.21092541864914,181.40728759765625,252.82747000000003,111.22183990478516,266.0970764160156,123.48767247100318,295.3462219238281,279.56036,259.2624206542969,199.4080810546875,268.6568704325748,149.06539916992188,280.7112,262.02862548828125,106.53624725341797,266.6724048787421,151.3526611328125,302.3715,169.99510192871094,196.56578063964844,138.3259424197588,193.48312377929688
2015-02-17,298.93362017346243,255.13503999999998,115.0454330444336,349.8689880371094,100.92998181373355,322.51812744140625,260.63565,247.15725708007812,167.8533477783203,245.18057774501744,201.36492919921875,265.7911,180.14694213867188,111.62407684326172,179.81250091144125,187.2397003173828,252.82747000000003,115.1884765625,255.1348876953125,145.69737070880024,279.6751708984375,279.56036,275.188232421875,179.0808868408203,295.7834070380743,149.90426635742188,280.7112,184.05020141601562,126.14817810058594,209.46340254126358,164.43997192382812,302.3715,158.67697143554688,187.9521026611328,103.43520210386146,210.30345153808594
2015-02-18,267.162726439549,255.13503999999998,95.79102325439453,355.3314514160156,124.65659673439427,310.39385986328125,260.63565,278.2245788574219,146.0431365966797,263.77428727763095,190.18817138671875,265.7911,223.02816772460938,95.9334487915039,221.88690525497282,178.39605712890625,252.82747000000003,231.00140380859375,174.3895263671875,265.0897367513992,207.0091552734375,279.56036,303.51312255859375,122.69780731201172,304.2481034601826,139.95880126953125,280.7112,283.8935852050781,142.21014404296875,290.5841412452012,179.25369262695312,302.3715,156.94192504882812,132.50125122070312,181.63873082510167,156.01187133789062
2015-02-19,159.83886468210974,255.13503999999998,198.84097290039062,161.2769775390625,224.6404491831347,187.75863647460938,260.63565,283.31866455078125,93.67034912109375,281.7120992569983,182.3212890625,265.7911,240.00225830078125,119.26787567138672,211.59851655758416,184.9437713623047,252.82747000000003,264.7178649902344,149.47967529296875,274.9508990376928,196.93087768554688,279.56036,303.94281005859375,104.0467300415039,293.65561964585527,133.23574829101562,280.7112,321.4974670410156,136.30584716796875,315.94009025169385,177.36679077148438,302.3715,160.38250732421875,130.95179748535156,204.3390102140695,146.260986328125
2015-02-20,237.50020116138427,255.13503999999998,244.12921142578125,116.2083740234375,235.15517577192827,182.7645721435547,260.63565,264.91522216796875,75.01020812988281,260.2918128071035,180.3507080078125,265.7911,207.66885375976562,162.1087646484375,186.2327445001722,195.45114135742188,252.82747000000003,275.7129821777344,126.24835205078125,271.0150170668933,185.2545166015625,279.56036,213.65074157714844,128.7677001953125,233.2423043666206,150.45924377441406,280.7112,292.1773681640625,127.83647918701172,287.38651698544004,146.4785919189453,302.3715,275.0801086425781,160.697998046875,291.3075860504616,159.07772827148438
2015-02-21,228.25781529977584,255.13503999999998,247.80052185058594,82.13597869873047,266.46576361832945,150.87130737304688,260.63565,208.37632751464844,108.55265045166016,214.4519077725165,201.04165649414062,265.7911,219.10830688476562,153.44021606445312,211.94332922241688,184.478271484375,252.82747000000003,282.66339111328125,116.25176239013672,269.2538908841709,188.6131591796875,279.56036,185.90126037597656,164.4167938232422,211.14002692743475,203.791015625,280.7112,176.0741729736328,151.52142333984375,213.20199260025788,151.44007873535156,302.3715,303.9141540527344,181.32574462890625,328.24597562448275,186.90521240234375
2015-02-22,253.73672746450208,255.13503999999998,264.971923828125,75.73878479003906,289.8740229040052,134.73260498046875,260.63565,278.1551513671875,105.73649597167969,257.79312093673093,164.23910522460938,265.7911,289.427978515625,122.17498016357422,262.5146995507605,170.92581176757812,252.82747000000003,258.5540466308594,90.74114227294922,265.4470873977773,183.93310546875,279.56036,246.96517944335938,126.61138153076172,265.82398705516994,171.4594268798828,280.7112,213.6319580078125,104.10310363769531,212.7952692891488,146.00164794921875,302.3715,294.9548034667969,144.04928588867188,315.13731459811265,163.75967407226562
2015-02-23,252.7661047584653,255.13503999999998,268.3441467285156,118.4708023071289,234.60751118053508,141.67779541015625,260.63565,226.99880981445312,74.1346435546875,206.31868376465923,155.33668518066406,265.7911,296.7357177734375,98.8729476928711,268.20259679323703,163.13128662109375,252.82747000000003,254.72518920898438,90.82971954345703,244.1158990791539,170.169189453125,279.56036,288.7436218261719,106.2073745727539,290.05658985193645,161.19973754882812,280.7112,246.3636016845703,76.55570220947266,245.9236845274811,129.1409912109375,302.3715,310.73858642578125,117.4134750366211,302.97235548268714,154.338623046875
2015-02-24,280.1945914117182,255.13503999999998,238.67214965820312,135.8311767578125,236.0639923694273,158.11587524414062,260.63565,216.77748107910156,71.02088165283203,198.03020180438966,153.2079315185547,265.7911,262.1357727050781,133.40367126464844,248.2909524950976,170.84060668945312,252.82747000000003,170.2853240966797,130.0771484375,162.248690263021,170.4966278076172,279.56036,301.44921875,71.06139373779297,297.24900118980645,151.06961059570312,280.7112,238.81597900390625,68.1539077758789,238.1129609647926,123.31029510498047,302.3715,292.6363220214844,101.8031997680664,298.530047116745,151.32598876953125
2015-02-25,167.181158857418,255.13503999999998,261.3775939941406,105.89862060546875,247.97072003005474,161.46246337890625,260.63565,230.5680389404297,46.64071273803711,228.25329473304032,144.18763732910156,265.7911,260.7055358886719,151.3777618408203,223.36179085772187,156.08416748046875,252.82747000000003,137.58644104003906,126.33314514160156,131.18924502368486,151.87147521972656,279.56036,262.0193786621094,76.1581039428711,268.7487167590664,130.07278442382812,280.7112,232.73953247070312,65.9374771118164,255.96819495550176,118.39313507080078,302.3715,291.0988464355469,74.530792236328125,296.2452770854363,144.1986083984375
2015-02-26,144.4956532952702,255.13503999999998,277.9612731933594,47.39113998413086,272.0503843482022,161.87001037597656,260.63565,224.41824340820312,63.29525375366211,233.03908206479014,132.68881225585938,265.7911,204.63623046875,100.88209533691406,200.15800609335042,156.906005859375,252.82747000000003,215.438720703125,125.69498443603516,229.35286589092198,128.73165893554688,279.56036,192.70169067382812,121.91901397705078,243.81322940229643,148.00869750976562,280.7112,232.5110321044922,156.32598876953125,276.28443367121713,161.71298217773438,302.3715,244.5070343017578,81.43675231933594,283.5383090747657,166.0677490234375
2015-02-27,238.10316591285604,255.13503999999998,288.2791748046875,38.78212356567383,283.61886545599396,161.82034301757812,260.63565,188.15341186523438,126.28006744384766,205.92040427306915,152.17486572265625,265.7911,255.29652404785156,65.61034393310547,232.17888116552626,147.12564086914062,252.82747000000003,290.48919677734375,122.4080581665039,268.26626960377166,145.36050415039062,279.56036,231.66859436035156,108.55182647705078,265.4720253871476,135.21934509277344,280.7112,246.54986572265625,193.9090576171875,273.1333674688342,215.6103515625,302.3715,261.07818603515625,85.11711883544922,288.2524280637574,165.3858184814453
2015-02-28,291.0281341794356,255.13503999999998,309.7965087890625,31.607872009277344,271.6885429267152,153.16900634765625,260.63565,236.53114318847656,177.96885681152344,257.27015656815115,158.36856079101562,265.7911,268.9456787109375,68.5533218383789,234.0565113263458,141.40353393554688,252.82747000000003,295.58160400390625,119.69934844970703,287.9129578217128,147.40444946289062,279.56036,281.5538330078125,147.6134033203125,280.9370433510651,147.85214233398438,280.7112,268.0065612792969,133.4988555908203,292.3521819347827,161.04864501953125,302.3715,278.50079345703125,100.62950897216797,274.9766060491113,143.82794189453125
2015-03-01,239.17776219482133,203.64559999999997,291.8443603515625,36.190696716308594,267.5874274018741,140.43145751953125,160.89752,184.6885528564453,199.9774169921875,218.44807565673798,163.29197692871094,212.18848999999997,280.26788330078125,97.3593978881836,244.5115384036788,143.86453247070312,218.90378,262.28790283203125,130.31411743164062,269.7340540862231,151.51992797851562,252.37015,293.67230224609375,158.45252990722656,297.58624802467494,157.81488037109375,244.43237,271.7317810058594,101.9105453491211,283.8579207851024,157.41970825195312,247.75492999999997,286.1388854980469,106.23357391357422,277.7512851119562,146.00357055664062
2015-03-02,169.05677297517295,203.64559999999997,286.6564636230469,44.14832305908203,258.18920605918976,137.61013793945312,160.89752,191.37759399414062,174.52120971679688,186.79857476114992,144.95565795898438,212.18848999999997,262.3741455078125,129.81011962890625,265.82789395514993,151.67898559570312,218.90378,232.74188232421875,170.62350463867188,260.72960240476533,154.4606170654297,252.37015,293.87603759765625,109.60437774658203,307.0550514332543,143.91514587402344,244.43237,286.9554138183594,107.87725067138672,289.59219158910565,150.03933715820312,247.75492999999997,279.2431335449219,90.9296646118164,290.6035441484826,141.61239624023438
2015-03-03,192.05205813570882,203.64559999999997,274.84832763671875,48.942054748535156,262.62761349630347,137.86024475097656,160.89752,188.53334045410156,183.48672485351562,125.56012005572009,156.9185791015625,212.18848999999997,240.3040313720703,116.76166534423828,263.8278200121775,144.14755249023438,218.90378,241.67991638183594,178.52288818359375,263.5135324811334,153.90805053710938,252.37015,290.4386291503906,84.78800201416016,303.92156345773293,138.37774658203125,244.43237,272.620849609375,90.58989715576172,272.24722576724054,147.88082885742188,247.75492999999997,266.2939758300781,73.112213134765625,283.25436544942824,138.59445190429688
2015-03-04,164.3345827213996,203.64559999999997,287.8907775878906,45.85164260864258,252.13500701351296,133.48997497558594,160.89752,119.53443908691406,234.51431274414062,108.25139180015393,216.27969360351562,212.18848999999997,252.89808654785156,87.68733978271484,255.18351808816516,127.44332122802734,218.90378,222.15823364257812,141.9409637451172,262.498365227865,142.58372497558594,252.37015,293.6355285644531,69.73088073730469,309.5457463881219,128.5213623046875,244.43237,238.45718383789062,156.38963317871094,262.27343606314827,189.08950805664062,247.75492999999997,258.9073791503906,75.12419128417969,271.23219284281805,131.300048828125
2015-03-05,236.57939503000912,203.64559999999997,277.0579528808594,61.32578659057617,209.36568576489188,134.7521514892578,160.89752,107.34178924560547,203.81900024414062,166.30317692515635,174.86007690429688,212.18848999999997,273.7284851074219,158.23658752441406,241.5607141548706,165.82449340820312,218.90378,223.32373046875,91.5132827758789,241.61040057240717,133.8551025390625,252.37015,300.9580993652344,59.56101989746094,298.3938994318767,126.65120697021484,244.43237,268.0472412109375,233.57467651367188,276.232676630071,253.32980346679688,247.75492999999997,188.55130004882812,91.9357681274414,204.03130950527228,135.3092041015625
2015-03-06,260.775611416648,203.64559999999997,213.24317932128906,87.62310791015625,147.32375972077605,139.17486572265625,160.89752,216.1172637939453,132.56015014648438,161.86864469703758,130.7188720703125,212.18848999999997,265.1620788574219,169.52334594726562,273.2237897937874,165.58958435058594,218.90378,245.8525390625,61.94521713256836,230.97714818734565,127.08570098876953,252.37015,287.9425964355469,75.03417205810547,289.5875081380353,121.0780258178711,244.43237,295.43414306640625,218.1605224609375,314.67331581984655,250.63597106933594,247.75492999999997,206.5898895263672,147.3051300048828,214.510120693564,160.76107788085938
2015-03-07,288.7635809982402,203.64559999999997,213.30288696289062,104.37619018554688,131.1220258188794,140.02328491210938,160.89752,149.38101196289062,149.0406951904297,91.20891168052441,165.80682373046875,212.18848999999997,260.91766357421875,126.69023895263672,258.884952907795,137.45448303222656,218.90378,262.79986572265625,51.29923629760742,217.2926796720956,122.99303436279297,252.37015,271.55877685546875,103.20735168457031,261.31290896248066,132.1244659423828,244.43237,291.150146484375,140.05502319335938,286.562209417544,171.74826049804688,247.75492999999997,214.59817504882812,274.9901428222656,230.89704990968565,225.8677978515625
2015-03-08,286.0025974101016,203.64559999999997,234.27371215820312,95.85712432861328,167.280968583548,134.7349853515625,160.89752,121.97086334228516,240.67990112304688,112.46045255097377,215.34683227539062,212.18848999999997,245.46873474121094,104.67281341552734,236.99161270480073,117.62273406982422,218.90378,217.9130859375,105.0988998413086,166.7342771276988,128.56329345703125,252.37015,284.5101318359375,106.55634307861328,276.0319427685561,131.71273803710938,244.43237,277.4370422363281,105.72012329101562,267.59493082660885,148.89602661132812,247.75492999999997,223.2039337158203,289.5585021972656,253.14122956212196,261.9619445800781
2015-03-09,230.7168373202176,203.64559999999997,192.0717010498047,104.46260833740234,170.78783535571964,137.0062713623047,160.89752,97.39533233642578,251.86767578125,121.28215304481526,218.95663452148438,212.18848999999997,223.48741149902344,121.48424530029297,193.18805304616652,126.20435333251953,218.90378,131.06048583984375,120.7232437133789,107.76211816277899,145.700439453125,252.37015,279.9700012207031,94.89644622802734,275.38210844873066,131.4745635986328,244.43237,240.4665069580078,134.6585235595703,233.38608873488812,167.30557250976562,247.75492999999997,237.98526000976562,216.5948486328125,277.94885810192756,193.79190063476562
2015-03-10,223.8180491541844,203.64559999999997,202.69528198242188,142.56198120117188,215.1714811319096,154.036376953125,160.89752,170.95541381835938,145.86651611328125,189.61717094709346,130.75030517578125,212.18848999999997,186.5956268310547,149.32330322265625,192.72267164198163,157.5376434326172,218.90378,202.52728271484375,96.4571304321289,195.23117127556068,121.21342468261719,252.37015,280.4715576171875,91.08769989013672,269.3156566698297,131.48072814941406,244.43237,215.61131286621094,168.52459716796875,218.33581719604152,173.64950561523438,247.75492999999997,242.57412719726562,172.75709533691406,259.7378900638276,170.54995727539062
2015-03-11,268.77544005915837,203.64559999999997,242.52671813964844,154.2901611328125,229.3329035425584,155.34512329101562,160.89752,190.82843017578125,110.06013488769531,140.22109416050333,133.35528564453125,212.18848999999997,217.58514404296875,173.09625244140625,223.52228091832038,146.48492431640625,218.90378,226.3439483642578,78.0559310913086,203.09880329390833,121.25447845458984,252.37015,239.84974670410156,106.39141845703125,246.65517338132742,136.64056396484375,244.43237,150.40480041503906,173.3721923828125,193.9806152061963,184.35470581054688,247.75492999999997,249.4777374267578,137.279541015625,273.90039525903086,155.25634765625
2015-03-12,278.64864474367573,203.64559999999997,211.22250366210938,135.98101806640625,185.42179437917073,151.00184631347656,160.89752,117.18827056884766,170.32725524902344,119.9721589596709,183.17770385742188,212.18848999999997,180.38926696777344,141.97952270507812,155.0898571473197,150.17831420898438,218.90378,209.29212951660156,74.18175506591797,198.8640453425003,119.06987762451172,252.37015,182.82887268066406,149.79248046875,185.87089075949623,155.6756134033203,244.43237,150.36827087402344,132.05169677734375,188.49303758427848,154.99929809570312,247.75492999999997,257.51751708984375,106.00801849365234,267.79926673322626,151.70623779296875
2015-03-13,278.5878289130796,203.64559999999997,178.4317169189453,179.33721923828125,133.41071544855802,166.7623291015625,160.89752,182.2037353515625,197.91172790527344,207.44255943590977,196.8004150390625,212.18848999999997,201.42140197753906,115.18184661865234,175.6676938803619,126.18077850341797,218.90378,203.264404296875,105.48949432373047,211.29931578904942,134.14431762695312,252.37015,135.44619750976562,163.42373657226562,147.38350206852627,190.81594848632812,244.43237,217.33380126953125,103.86373901367188,232.4343888707561,128.20620727539062,247.75492999999997,231.6237335205078,94.54874420166016,264.02704052799237,142.2909393310547
2015-03-14,241.90604300905144,203.64559999999997,121.32744598388672,315.2889709472656,128.51650882758693,235.93865966796875,160.89752,216.08856201171875,148.08193969726562,224.73405857375909,163.58824157714844,212.18848999999997,208.44961547851562,134.16529846191406,179.7512481896163,138.67340087890625,218.90378,182.09556579589844,139.53118896484375,215.35292306502086,140.5236053466797,252.37015,134.99452209472656,170.79196166992188,218.21591620830148,196.71566772460938,244.43237,233.43023681640625,90.029632568359375,255.78805253313186,124.82581329345703,247.75492999999997,239.11012268066406,87.92414093017578,269.8334157086836,136.25376892089844
2015-03-15,230.39356971458378,203.64559999999997,146.8491973876953,366.57513427734375,211.591049592377,267.8296813964844,160.89752,242.0152130126953,89.87352752685547,222.565921727585,127.84870147705078,212.18848999999997,149.39300537109375,122.79515838623047,167.38260706096733,150.0480194091797,218.90378,194.27978515625,146.13352966308594,222.51746881503166,144.53030395507812,252.37015,195.64227294921875,152.77947998046875,233.93167714665725,188.6065216064453,244.43237,216.42434692382812,64.63352966308594,254.62529578939103,114.9781723022461,247.75492999999997,277.0250549316406,81.19004821777344,273.63545430734194,131.2093505859375
