time,reanalysis,undownscaled.cesm2.ssp245,xgboost.cesm2.ssp245,cnn.cesm2.ssp245,nv.cesm2.ssp245,lstm.cesm2.ssp245,undownscaled.cesm2.ssp370,xgboost.cesm2.ssp370,cnn.cesm2.ssp370,nv.cesm2.ssp370,lstm.cesm2.ssp370,undownscaled.cesm2.ssp585,xgboost.cesm2.ssp585,cnn.cesm2.ssp585,nv.cesm2.ssp585,lstm.cesm2.ssp585,undownscaled.ec_earth3.ssp434,xgboost.ec_earth3.ssp434,cnn.ec_earth3.ssp434,nv.ec_earth3.ssp434,lstm.ec_earth3.ssp434,undownscaled.mri_esm2_0.ssp245,xgboost.mri_esm2_0.ssp245,cnn.mri_esm2_0.ssp245,nv.mri_esm2_0.ssp245,lstm.mri_esm2_0.ssp245,undownscaled.mri_esm2_0.ssp370,xgboost.mri_esm2_0.ssp370,cnn.mri_esm2_0.ssp370,nv.mri_esm2_0.ssp370,lstm.mri_esm2_0.ssp370,undownscaled.mri_esm2_0.ssp434,xgboost.mri_esm2_0.ssp434,cnn.mri_esm2_0.ssp434,nv.mri_esm2_0.ssp434,lstm.mri_esm2_0.ssp434
2015-02-10,73.31755538649013,53.994644,12.138105392456055,19.538747787475586,25.321709668549317,29.974136352539062,42.073692,36.33871841430664,26.987028121948242,48.997352544416515,32.64887619018555,43.93293400000001,41.00300216674805,36.54007339477539,46.09143980651601,49.5332145690918,54.797424,67.9725570678711,72.91853332519531,76.26230252012641,56.8779296875,41.33008,65.33399200439453,89.41139221191406,77.90853484927533,57.90484619140625,44.96039,48.551815032958984,62.73646545410156,46.91599639492955,35.744144439697266,32.172604,45.57023239135742,59.82835006713867,49.219992230015066,41.77186965942383
2015-02-11,42.959652461537004,53.994644,22.750530242919922,43.616416931152344,31.51445751130626,33.20801544189453,42.073692,56.21189498901367,57.540706634521484,68.60674470667249,56.15622329711914,43.93293400000001,36.881683349609375,21.76777458190918,36.68480774444282,32.74221420288086,54.797424,77.804656982421875,73.01648712158203,81.66789353209418,70.13359069824219,41.33008,73.28082275390625,92.15907287597656,83.61021543700002,65.323516845703125,44.96039,66.60518646240234,81.48558044433594,96.27127008739438,58.3195915222168,32.172604,60.53927993774414,94.36698913574219,68.09918049190122,59.41325378417969
2015-02-12,19.80613644549371,53.994644,45.270938873291016,46.73027038574219,45.297139878542964,38.858360290527344,42.073692,72.13221740722656,78.58892059326172,82.95643543358705,74.93632507324219,43.93293400000001,30.83053970336914,29.167585372924805,35.307892952083364,35.10892868041992,54.797424,54.94386291503906,45.28859329223633,52.27775106110306,63.303184509277344,41.33008,73.013824462890625,84.812957763671875,70.47461087994265,62.02225875854492,44.96039,76.46456146240234,95.27308654785156,99.10110166344197,76.52362060546875,32.172604,68.68714904785156,92.48002624511719,73.91534371055417,61.82981491088867
2015-02-13,19.462711867691034,53.994644,59.74863815307617,57.736244201660156,63.25928557641777,52.2095947265625,42.073692,51.13214874267578,63.437904357910156,59.05421364458192,68.14231872558594,43.93293400000001,44.72356033325195,34.1176643371582,37.61187619833248,63.12434387207031,54.797424,43.05052185058594,44.743377685546875,56.164314305098685,54.62594985961914,41.33008,53.85083770751953,75.82426452636719,63.56341723464169,59.79336166381836,44.96039,80.0552749633789,100,95.39615076002696,80.39759063720703,32.172604,47.34213638305664,69.68486022949219,46.676813085688934,52.63750457763672
2015-02-14,24.25866999275053,53.994644,45.11734390258789,40.488765716552734,48.13666477850887,28.012969970703125,42.073692,48.1544075012207,49.788455963134766,38.791413777273135,60.454410552978516,43.93293400000001,7.615413665771484,11.19493579864502,8.3332264128166,40.90070724487305,54.797424,46.58680725097656,42.642215728759766,62.763193472788714,54.97185516357422,41.33008,63.49394989013672,81.90949249267578,66.81577833618024,64.36015319824219,44.96039,60.554996490478516,67.86042022705078,54.15847811229281,59.648868560791016,32.172604,23.01010513305664,45.8171272277832,27.41605424418043,40.03778839111328
2015-02-15,46.11918083679639,53.994644,42.67999267578125,31.051607131958008,60.52243467296461,32.72197723388672,42.073692,48.656070709228516,40.76691436767578,31.030870071159313,53.48525619506836,43.93293400000001,16.070581436157227,17.82001495361328,26.83341114688477,34.17955017089844,54.797424,67.18254089355469,67.36943054199219,75.5753006867871,58.751041412353516,41.33008,46.938385009765625,75.2716064453125,50.44603955029555,58.238243103027344,44.96039,33.10595703125,41.69444274902344,26.166298878260875,33.60390853881836,32.172604,46.55479431152344,56.444114685058594,52.602489063761766,40.46542739868164
2015-02-16,68.26750983813075,53.994644,71.05265045166016,83.38265228271484,95.70900794754738,77.07331848144531,42.073692,44.87327575683594,40.209712982177734,30.64704824013637,44.067230224609375,43.93293400000001,53.16347122192383,50.12227249145508,59.27100396133204,52.72051239013672,54.797424,92.98619842529297,100,100,66.2982177734375,41.33008,35.45117950439453,66.06720733642578,43.60462627982082,52.865352630615234,44.96039,39.57720184326172,58.14216232299805,57.93244308140305,39.53408432006836,32.172604,76.86101531982422,92.01921081542969,100,67.87446594238281
2015-02-17,19.494073021250166,53.994644,91.298004150390625,100,100,89.876953125,42.073692,54.62013626098633,45.88772201538086,50.710142785721416,47.16493606567383,43.93293400000001,71.18428039550781,68.95228576660156,79.894238986164,64.5597915649414,54.797424,89.9039306640625,94.366180419921875,96.79881420341002,68.295196533203125,41.33008,28.28282356262207,56.41572189331055,33.78885905731471,43.795223236083984,44.96039,65.22266387939453,82.493988037109375,76.91091303622119,65.68962860107422,32.172604,76.21833801269531,98.199066162109375,100,77.21669006347656
2015-02-18,45.30248773246194,53.994644,91.66507720947266,100,100,94.03413391113281,42.073692,38.261077880859375,33.325565338134766,37.59049608309027,37.115413665771484,43.93293400000001,62.232398986816406,53.09959030151367,61.41035791186181,54.64450454711914,54.797424,55.00230026245117,44.97328567504883,49.40408802907217,56.95991134643555,41.33008,16.696949005126953,46.5102653503418,27.94782486633079,29.310997009277344,44.96039,36.58610534667969,55.97815704345703,41.7372492804879,54.732364654541016,32.172604,71.4955825805664,92.13529968261719,83.57695006833995,73.01329040527344
2015-02-19,77.96195107323852,53.994644,73.66160583496094,100,64.61032857528511,82.34992980957031,42.073692,25.703676223754883,16.970766067504883,27.273665584225398,21.295513153076172,43.93293400000001,63.62717819213867,54.4255256652832,67.16050447939227,57.20401382446289,54.797424,32.383697509765625,31.464664459228516,37.72086062894408,49.66022872924805,41.33008,17.832260131835938,53.93909454345703,34.61102350273899,28.50638198852539,44.96039,12.66063404083252,38.275062561035156,22.65927245065717,38.95351791381836,32.172604,76.23294830322266,95.6628646850586,68.66105413023064,68.2273178100586
2015-02-20,48.89964016674987,53.994644,63.69850540161133,67.05828857421875,56.33701061902133,71.57603454589844,42.073692,36.910980224609375,32.15979766845703,35.20316511696177,30.4796199798584,43.93293400000001,73.59233856201172,67.845123291015625,73.87895370224754,63.25556182861328,54.797424,30.237205505371094,25.919767379760742,43.7286222623315,51.08925247192383,41.33008,55.24139404296875,73.17034912109375,65.47777393839527,49.806339263916016,44.96039,23.171661376953125,39.88277816772461,38.691650184855405,35.04146194458008,32.172604,44.05166244506836,62.3831901550293,39.21771018618341,56.00882339477539
2015-02-21,49.40381000339342,53.994644,53.57061767578125,46.18274688720703,46.712922479849965,56.456214904785156,42.073692,66.96434783935547,50.93283462524414,58.57256151262294,58.46742630004883,43.93293400000001,55.52881622314453,62.409976959228516,68.43716509959808,56.88473892211914,54.797424,29.454242706298828,23.02647590637207,43.88837408138528,41.64057540893555,41.33008,74.97966766357422,86.63822174072266,70.18635384004477,67.68791198730469,44.96039,64.998992919921875,81.35386657714844,71.11448016589014,58.109737396240234,32.172604,9.2898712158203125,28.881242752075195,12.208890255316817,44.44251251220703
2015-02-22,34.05422277253263,53.994644,40.20532989501953,37.79928970336914,39.39538817955503,40.06718826293945,42.073692,41.551513671875,45.98047637939453,39.49098176459114,44.14939880371094,43.93293400000001,30.027759552001953,26.462804794311523,41.938092686725156,42.23984909057617,54.797424,36.23241424560547,19.44911766052246,48.742895045981584,35.50349807739258,41.33008,44.45174026489258,46.792423248291016,38.7136666147216,46.45823287963867,44.96039,67.10619354248047,79.37419128417969,74.24216003792566,57.440956115722656,32.172604,10.728225708007812,21.42728042602539,15.851211446084505,36.8952751159668
2015-02-23,27.59656615508629,53.994644,51.688350677490234,57.5028076171875,63.47100709110049,64.60752868652344,42.073692,54.723690032958984,47.03519058227539,63.74327584654924,52.62801742553711,43.93293400000001,21.838138580322266,27.257068634033203,40.19205456872254,33.5548095703125,54.797424,50.49196243286133,21.21685791015625,59.39054635091992,38.203304290771484,41.33008,26.69243049621582,25.55653190612793,26.344468151937633,32.699642181396484,44.96039,42.82309341430664,61.22854232788086,56.25644994380667,42.33998489379883,32.172604,14.157193183898926,19.78484535217285,21.46454908043046,31.544025421142578
2015-02-24,15.932706628600299,53.994644,59.410404205322266,73.94629669189453,53.69984074454436,76.520843505859375,42.073692,58.51831817626953,51.2513427734375,66.97554330054294,54.16341781616211,43.93293400000001,35.704288482666016,34.65449905395508,51.63074261597097,43.48941421508789,54.797424,75.216766357421875,55.07625198364258,91.07217939846481,58.81705093383789,41.33008,16.715377807617188,21.085859298706055,25.918240671127876,28.34133529663086,44.96039,52.4842414855957,66.52071380615234,57.692222032006555,47.25046920776367,32.172604,19.159496307373047,21.012065887451172,26.166020078491727,28.28961181640625
2015-02-25,76.55126412743948,53.994644,47.49567413330078,45.37874984741211,43.988829140240284,57.68220520019531,42.073692,55.10618591308594,51.10500717163086,56.18824107369613,42.8328742980957,43.93293400000001,56.51651382446289,49.14912796020508,58.56030337337319,49.37762451171875,54.797424,84.71868133544922,69.63404846191406,98.74760812459311,68.14335632324219,41.33008,37.91904067993164,35.9788703918457,42.903333002288434,39.5083122253418,44.96039,52.58670425415039,68.80387115478516,52.58734867824563,48.330631256103516,32.172604,24.19110107421875,38.05973815917969,27.813605718949418,30.736492156982422
2015-02-26,92.50100870057229,53.994644,42.60506057739258,21.74776268005371,32.220830918087756,33.04450607299805,42.073692,58.040287017822266,62.85897445678711,54.74782651801246,42.863643646240234,43.93293400000001,63.5439453125,53.03499221801758,64.3195706982969,51.505821228027344,54.797424,56.02763366699219,43.478458404541016,60.780569206444795,60.0940055847168,41.33008,63.63274383544922,77.06849670410156,52.90450266071451,64.61385345458984,44.96039,55.27347946166992,73.04054260253906,46.96325836967475,54.1185302734375,32.172604,40.71109390258789,54.205875396728516,33.91262495413861,43.980953216552734
2015-02-27,42.80150155779991,53.994644,31.47824478149414,24.74993896484375,32.19794439868741,15.695820808410645,42.073692,64.30965423583984,69.82810974121094,60.02887486648427,65.0758056640625,43.93293400000001,42.3326301574707,30.45878028869629,46.72279979683839,36.72188949584961,54.797424,24.26968002319336,16.25822639465332,36.4997158711721,50.6248779296875,41.33008,46.228370666503906,53.33086013793945,38.849283644705736,50.50697708129883,44.96039,44.784156799316406,53.089149475097656,36.40725209836995,54.25728225708008,32.172604,32.11189651489258,53.7882194519043,25.703451842035008,41.85550308227539
2015-02-28,25.244671229495665,53.994644,21.74420928955078,34.79300308227539,40.242997065020916,14.910184860229492,42.073692,44.68526840209961,36.17350387573242,37.14971180621973,63.808509826660156,43.93293400000001,31.185239791870117,30.553503036499023,47.19873232404092,39.31924819946289,54.797424,22.36126136779785,18.988161087036133,23.432414159347843,36.966060638427734,41.33008,25.294492721557617,39.3360481262207,27.732985536867943,46.22755813598633,44.96039,20.662174224853516,36.425594329833984,17.76938502063598,42.96585464477539,32.172604,25.316179275512695,50.33879470825195,32.02482328919899,40.49141311645508
2015-03-01,66.97252977356132,61.48777400000001,20.057802200317383,46.88072204589844,50.02126898557566,18.47513771057129,71.83624,65.23607635498047,57.33127975463867,53.90273307683623,67.1798324584961,46.90658599999998,32.38583755493164,40.64236068725586,42.52943761189039,52.414344787597656,47.82025000000001,31.06365203857422,31.7968807220459,33.836324025810825,44.15675354003906,34.669918,12.078580856323242,23.783212661743164,17.1790373788603,47.815818786621094,32.438133,14.33467960357666,29.55436134338379,22.03201690038935,41.37276077270508,41.020462,19.387357711791992,46.927066802978516,36.23661653709809,44.81315231323242
2015-03-02,66.25809376543359,61.48777400000001,26.625762939453125,51.87260437011719,52.54523968643065,19.824201583862305,71.83624,70.12647247314453,82.01570129394531,73.35200308729276,67.55857849121094,46.90658599999998,33.749122619628906,43.25167465209961,34.47778717722707,50.85050582885742,47.82025000000001,37.18470001220703,54.39485168457031,36.70125910446535,51.343597412109375,34.669918,9.575346946716309,24.548076629638672,12.171058916679101,42.35334396362305,32.438133,11.81602668762207,44.12435531616211,20.997921214849555,35.08320236206055,41.020462,23.334003448486328,48.66752243041992,30.643289182032674,37.00325393676758
2015-03-03,63.94492293837662,61.48777400000001,25.59081268310547,46.907466888427734,45.06488029338601,18.416658401489258,71.83624,76.50627136230469,75.96540832519531,97.64946403419111,72.52838134765625,46.90658599999998,36.760921478271484,19.067455291748047,31.285083204332693,40.47706604003906,47.82025000000001,42.01431655883789,55.827476501464844,35.34784680243996,49.278018951416016,34.669918,10.705787658691406,32.603477478027344,15.741799359383947,40.032470703125,32.438133,24.226503372192383,37.060482025146484,30.37512942177949,37.99458312988281,41.020462,28.792850494384766,41.1793327331543,36.84918015032548,35.09204864501953
2015-03-04,79.52966577604546,61.48777400000001,19.185359954833984,43.54608154296875,50.67205881321155,15.362768173217773,71.83624,91.082305908203125,85.903411865234375,93.2654141808411,80.2042236328125,46.90658599999998,40.77243423461914,21.929746627807617,34.65656059291672,34.35977554321289,47.82025000000001,49.60782241821289,46.525630950927734,35.258330214502564,50.453731536865234,34.669918,11.01204776763916,27.44868278503418,18.739351755629684,35.17881393432617,32.438133,45.7794075012207,42.8104133605957,30.64821501406135,45.90053176879883,41.020462,41.57344436645508,52.260215759277344,46.00451947183632,41.26862335205078
2015-03-05,43.89296510978717,61.48777400000001,35.714725494384766,60.437564849853516,72.92254871312201,28.008892059326172,71.83624,82.91075134277344,73.999053955078125,75.25586579996474,76.04366302490234,46.90658599999998,27.30635643005371,36.5397834777832,44.19499607076017,51.37998580932617,47.82025000000001,48.45331573486328,49.27436828613281,46.62574048397386,51.2795295715332,34.669918,8.312784194946289,34.839820861816406,23.930511747941125,32.57073974609375,32.438133,27.682947158813477,38.9293327331543,22.486184122655175,46.520992279052734,41.020462,66.77131652832031,86.695831298828125,71.79979952363959,59.52922821044922
2015-03-06,31.838947250373554,61.48777400000001,66.822601318359375,94.77001953125,98.12447983850456,66.445343017578125,71.83624,64.7078628540039,72.91143798828125,80.45440680848282,65.41441345214844,46.90658599999998,20.432432174682617,25.514331817626953,17.64981272082099,48.26604080200195,47.82025000000001,41.60004425048828,39.359806060791016,52.516659486110655,46.654781341552734,34.669918,12.238764762878418,38.35714340209961,25.725077389378782,29.33826446533203,32.438133,10.220500946044922,15.44511604309082,0,34.6597785949707,41.020462,61.9798698425293,82.93974304199219,69.4905308604097,63.20182800292969
2015-03-07,8.011611380089851,61.48777400000001,73.79237365722656,95.29432678222656,100,74.43084716796875,71.83624,80.885406494140625,90.43275451660156,100,73.46820068359375,46.90658599999998,39.95883560180664,30.461702346801758,28.530092633558013,39.68271255493164,47.82025000000001,28.970870971679688,36.20803451538086,60.07360075384662,41.091007232666016,34.669918,19.85382080078125,49.05231475830078,40.05445718809955,40.70656967163086,32.438133,7.460975646972656,18.462568283081055,13.953594927904703,35.79993438720703,41.020462,53.540016174316406,66.11317443847656,53.58003384896023,60.492679595947266
2015-03-08,5.320706955104887,61.48777400000001,67.1636962890625,76.73863983154297,86.4450407495055,65.4765625,71.83624,88.22376251220703,100,100,75.90594482421875,46.90658599999998,46.659942626953125,47.086063385009766,47.55316064461971,41.16117477416992,47.82025000000001,60.118499755859375,59.82334518432617,90.38331873773444,50.82794189453125,34.669918,21.505504608154297,45.17764663696289,31.228964150719037,34.60075378417969,32.438133,19.312118530273438,37.82802963256836,33.40064642107194,37.79343795776367,41.020462,52.853458404541016,65.36183166503906,40.161490076814005,56.0197639465332
2015-03-09,31.15447336722877,61.48777400000001,66.5533218383789,86.39588165283203,80.92279499141608,71.48934173583984,71.83624,88.43582916259766,95.661712646484375,86.93700118000146,76.18113708496094,46.90658599999998,60.109073638916016,64.30207061767578,62.03436298802575,56.887813568115234,47.82025000000001,80.49425506591797,92.83857727050781,100,68.775299072265625,34.669918,17.51271629333496,45.47547912597656,35.83959655981329,27.891496658325195,32.438133,34.472721099853516,58.67813491821289,45.29509417716639,45.59970474243164,41.020462,35.10804748535156,52.25215148925781,25.928349645600463,48.72574234008789
2015-03-10,34.29790552633242,61.48777400000001,54.34394454956055,78.59159851074219,62.2579854691316,77.94682312011719,71.83624,71.0417709350586,76.03230285644531,63.917233954004985,67.8438720703125,46.90658599999998,67.07041931152344,63.12875747680664,56.91644829858291,63.7216911315918,47.82025000000001,68.8245620727539,70.71117401123047,72.73040534735941,57.26186752319336,34.669918,21.280580520629883,48.61553192138672,34.48279785066137,28.66521453857422,32.438133,46.56689453125,68.15480041503906,53.56013204334471,49.26347732543945,41.020462,31.519990921020508,32.62504196166992,31.459779925327382,50.840118408203125
2015-03-11,17.006309434795842,61.48777400000001,50.06680679321289,73.9538803100586,58.76579944756253,67.5442123413086,71.83624,67.498382568359375,78.13395690917969,90.40760916653693,63.33919906616211,46.90658599999998,47.771854400634766,66.3075180053711,47.62530329019086,52.05497360229492,47.82025000000001,55.997093200683594,63.0618782043457,67.69010511898108,49.107547760009766,34.669918,41.278480529785156,59.97158432006836,49.06718662732186,37.61429977416992,32.438133,75.99414825439453,84.4346923828125,60.935546660813486,57.634883880615234,41.020462,31.29562759399414,41.45248794555664,28.00965923609641,44.03009796142578
2015-03-12,6.240923693115713,61.48777400000001,60.3646354675293,73.693939208984375,75.72960520988039,64.3969955444336,71.83624,90.11351776123047,97.880279541015625,86.40519882102438,75.180145263671875,46.90658599999998,75.30297088623047,76.8102798461914,76.08275656673999,62.102169036865234,47.82025000000001,63.1507682800293,66.705078125,69.65437235060148,50.253726959228516,34.669918,66.549713134765625,88.8302230834961,75.1055964404199,53.48263168334961,32.438133,79.30489349365234,93.17866516113281,62.11641009617364,56.8369255065918,41.020462,28.801326751708984,43.27621078491211,32.8267965308018,42.64044952392578
2015-03-13,7.3828818583827465,61.48777400000001,70.23706817626953,76.82425689697266,90.68229828329407,70.5868911743164,71.83624,63.89091110229492,64.690185546875,48.36527900682762,67.92658996582031,46.90658599999998,64.50141906738281,68.05968475341797,67.55168989042926,57.39747619628906,47.82025000000001,56.77487564086914,60.97693634033203,58.005731417817,54.67098617553711,34.669918,83.75068664550781,96.28007507324219,85.76910481566068,68.98477935791016,32.438133,44.05038070678711,66.54429626464844,44.717290556638034,45.275115966796875,41.020462,32.481143951416016,40.94157791137695,33.14626831973641,45.08047866821289
2015-03-14,35.738839440882685,61.48777400000001,89.044281005859375,100,94.48998248861375,83.04364013671875,71.83624,44.46266555786133,33.97141647338867,38.697096423192704,55.72248840332031,46.90658599999998,52.762001037597656,64.060455322265625,69.44278810895543,58.26980209350586,47.82025000000001,53.16519546508789,51.78523635864258,49.54841824576346,53.82081985473633,34.669918,79.22161865234375,81.169769287109375,51.402427405400374,62.68698501586914,32.438133,32.583534240722656,49.026729583740234,31.466414719883176,40.569583892822266,41.020462,31.164859771728516,38.62770462036133,35.48130544313375,47.715492248535156
2015-03-15,31.520943767819386,61.48777400000001,75.1697006225586,91.53243255615234,53.562036637358176,76.395782470703125,71.83624,36.871646881103516,27.52027130126953,41.2288353608123,42.797489166259766,46.90658599999998,80.085601806640625,72.54497528076172,65.82363826194654,63.143798828125,47.82025000000001,55.67814636230469,55.834678649902344,51.32608690937508,55.15336227416992,34.669918,56.97610092163086,71.122802734375,31.28917203383338,58.778724670410156,32.438133,45.0686149597168,54.154571533203125,27.468246594183654,41.97046661376953,41.020462,17.20726776123047,40.58811569213867,29.43945521871086,45.176876068115234
