time,reanalysis,xgboost,cnn,naive,lstm
2018-02-23,310.2604769082373,307.6336364746094,288.48583984375,297.6101739504213,303.1059265136719
2018-02-24,295.59990577471495,297.77288818359375,265.37872314453125,290.3907563117084,297.2317199707031
2018-02-25,289.47982176647224,288.2036437988281,268.0288391113281,294.7115119067714,297.8509826660156
2018-02-26,288.54483826226897,273.6863098144531,257.3874206542969,298.1637856410364,279.01031494140625
2018-02-27,255.3420839465266,232.48309326171875,224.43905639648438,273.61938613771804,228.03314208984375
2018-02-28,253.86869067114867,250.36026000976562,249.1870574951172,277.5710437736891,252.32952880859375
2018-03-01,263.97991117273045,255.7538604736328,251.4635009765625,251.34276606413442,252.82496643066406
2018-03-02,266.32882813513646,256.5963134765625,218.67282104492188,252.0166212014563,251.16481018066406
2018-03-03,253.92635333884456,251.19862365722656,221.42593383789062,228.15701744206197,238.71871948242188
2018-03-04,265.78487303116486,255.41624450683594,223.98291015625,232.95135096217274,240.69015502929688
2018-03-05,242.60308054453284,248.78851318359375,217.28509521484375,251.32055333930003,242.2803192138672
2018-03-06,285.92127618999183,289.0314025878906,244.18345642089844,274.50450096276364,263.1385498046875
2018-03-07,292.87242092326045,283.0001525878906,244.33380126953125,285.563278978915,283.94622802734375
2018-03-08,297.73069990192755,291.5455017089844,265.82696533203125,307.7796469146477,292.70745849609375
2018-03-09,270.1837123942161,281.399169921875,265.27447509765625,303.4544929265456,282.0851135253906
2018-03-10,283.89313254805916,282.10516357421875,240.62644958496094,274.7851813246496,254.04425048828125
2018-03-11,185.55367087287584,213.06773376464844,194.57009887695312,229.4074626094214,222.61557006835938
2018-03-12,283.18415845245227,251.75802612304688,232.18771362304688,237.88313268577696,258.54827880859375
2018-03-13,243.33066640378368,253.26187133789062,265.6451721191406,278.03291670586697,281.3076477050781
2018-03-14,267.8996865424803,241.89353942871094,264.570556640625,265.16462646273504,264.92132568359375
2018-03-15,250.38305742755563,197.04898071289062,170.2421112060547,169.71674333575973,154.22726440429688
