time,reanalysis,xgboost,cnn,naive,lstm
2015-03-06,31.838947250373554,32.3646125793457,40.82219696044922,26.094360232283577,28.094112396240234
2015-03-07,8.011611380089851,18.386045455932617,50.34511947631836,37.35979355641342,34.63378143310547
2015-03-08,5.320706955104887,23.072799682617188,52.37705993652344,42.87041671031642,38.252254486083984
2015-03-09,31.15447336722877,38.27749252319336,58.49811553955078,45.391564603847144,45.95893478393555
2015-03-10,34.29790552633242,39.80097579956055,57.01894760131836,47.51926669665721,46.790260314941406
2015-03-11,17.006309434795842,15.338298797607422,47.17735290527344,42.29940628991193,30.59221076965332
2015-03-12,6.240923693115714,7.953264236450195,34.57007598876953,34.60994543313922,20.150209426879883
2015-03-13,7.382881858382746,14.152153015136719,37.05787658691406,30.712759640196452,22.506025314331055
2015-03-14,35.738839440882685,27.707050323486328,41.514068603515625,31.580463566502146,30.219253540039062
2015-03-15,31.520943767819386,28.255144119262695,31.934518814086914,23.43589481986004,26.910900115966797
2015-03-16,10.586724027807142,11.95964527130127,23.123886108398438,22.82569796088086,18.731489181518555
2015-03-17,5.943647438985661,4.691384315490723,29.064430236816406,21.264043455848366,20.26028823852539
2015-03-18,5.054013862881146,9.333471298217773,31.559097290039062,24.050596052785693,26.251605987548828
2015-03-19,12.351425393579724,17.248394012451172,29.55167007446289,31.070748659808885,30.95705223083496
2015-03-20,39.07553179919774,40.54271697998047,39.40196990966797,36.941803055118214,38.52806854248047
2015-03-21,36.83520492159651,40.48185348510742,74.99163818359375,48.529785771842796,62.84033966064453
2015-03-22,55.71000857680088,35.256675720214844,59.9374885559082,45.19492497793857,55.07612228393555
2015-03-23,39.45395049967555,37.92621612548828,41.760711669921875,25.654223512761234,37.22142028808594
2015-03-24,70.84904951558393,35.9576301574707,29.389686584472656,23.948232568747187,35.613243103027344
2015-03-25,97.133495810544,56.46737289428711,57.665626525878906,42.78783377433086,64.984527587890625
2015-03-26,73.74128422878671,61.592594146728516,75.119232177734375,52.823859209165164,68.3163070678711
2015-03-27,24.855060300408443,40.4633903503418,47.743438720703125,32.68601146270652,42.32084274291992
2015-03-28,31.080674609835487,33.656742095947266,42.10350799560547,31.935507708428702,39.50812911987305
2015-03-29,37.81357023808918,41.65331268310547,48.66558074951172,47.0507296702703,53.83582305908203
2015-03-30,48.66400231169126,66.0995864868164,69.93559265136719,51.28195501106478,70.10235595703125
2015-03-31,50.31954687072719,35.964622497558594,40.46934509277344,36.9411816743081,39.487884521484375
2015-04-01,14.337359415915254,14.10912036895752,5.140258312225342,21.071839797614473,15.936458587646484
2015-04-02,0.42717046228254035,3.784815549850464,7.372905254364014,14.595321706412676,11.238442420959473
2015-04-03,0.4449756199409021,9.268145561218262,11.641178131103516,22.28428316744811,16.89592933654785
2015-04-04,34.65604448891495,35.90138244628906,33.08585739135742,32.4703918995894,37.337059020996094
2015-04-05,76.92313929320476,48.67121124267578,46.37030029296875,44.05621230187006,59.114288330078125
2015-04-06,29.994994524750524,19.793949127197266,30.661052703857422,25.97888980125407,34.32867431640625
2015-04-07,30.404173808954607,15.129613876342773,24.661319732666016,23.586450288443473,23.233457565307617
2015-04-08,23.545416352696652,18.981088638305664,28.80005645751953,22.329209996451198,31.955978393554688
2015-04-09,4.560824801947589,19.101421356201172,24.435914993286133,15.411742664560904,23.66878890991211
2015-04-10,7.100166183086235,23.174306869506836,26.688125610351562,20.69627198186771,26.057132720947266
2015-04-11,35.858354048693265,43.8206901550293,29.268863677978516,22.354570174942808,34.27745819091797
2015-04-12,27.08689151884946,16.758161544799805,19.282150268554688,15.201231940393143,11.061368942260742
2015-04-13,32.491346659468064,14.43913459777832,21.561019897460938,25.345844933404976,16.216407775878906
2015-04-14,44.46137557256383,30.545806884765625,34.59378433227539,36.39663781117105,32.35263442993164
2015-04-15,51.23082457668849,42.81351852416992,36.35417175292969,41.997495972175045,45.564510345458984
2015-04-16,62.697122423962334,50.537315368652344,52.924598693847656,43.24722038676572,64.10479736328125
2015-04-17,72.83031522468143,68.16790008544922,65.16094970703125,53.229206927752045,71.51293182373047
2015-04-18,30.36029842229009,29.86542320251465,20.796398162841797,33.11668473806111,25.84227180480957
2015-04-19,22.344341842556478,20.88257598876953,19.27805519104004,25.41556981960656,17.28703498840332
2015-04-20,40.185346217185135,37.23667526245117,31.03121566772461,27.20227163979888,31.921581268310547
2015-04-21,23.363525682807566,11.430534362792969,29.100496292114258,24.43536936106665,27.3109130859375
2015-04-22,9.190496657566678,11.085104942321777,26.415563583374023,19.005435164364997,23.219650268554688
2015-04-23,9.963444686416315,19.255170822143555,26.849464416503906,19.054492327339347,21.489952087402344
2015-04-24,7.103507768653569,15.390761375427246,29.213550567626953,7.252792873159876,15.044150352478027
2015-04-25,2.237050810944874,9.33849811553955,20.696250915527344,14.300574268327352,15.554122924804688
2015-04-26,5.2232699192627745,16.307064056396484,26.799022674560547,20.219004028400548,22.191184997558594
2015-04-27,27.796186654052153,31.531641006469727,23.98206329345703,20.131866917483592,24.192405700683594
2015-04-28,35.056138685974034,38.59615707397461,36.22358703613281,32.50392460936945,38.431983947753906
2015-04-29,72.11625670721088,67.51533508300781,67.97828674316406,53.22769820855336,75.89772033691406
2015-04-30,66.36718529547333,68.78562927246094,74.14753723144531,44.691613670049435,68.52543640136719
2015-05-01,73.48095688613444,51.9621467590332,79.73261260986328,60.566401446217526,51.92191696166992
2015-05-02,96.53993311015728,90.29954528808594,100,100,87.73186492919922
2015-05-03,58.489330348286906,64.01949310302734,68.82830810546875,58.808359626736376,66.82074737548828
2015-05-04,3.589918952743784,15.024949073791504,34.030677795410156,30.73271598859111,19.99207878112793
2015-05-05,24.75750373191357,20.345720291137695,38.510009765625,27.11895630647024,25.996826171875
2015-05-06,18.043871026810915,39.636470794677734,45.17998123168945,34.79083418723832,34.78412628173828
2015-05-07,35.13926304910236,37.4544792175293,42.313499450683594,40.69375286346377,35.82844543457031
2015-05-08,60.00110800834864,49.44783401489258,60.9096794128418,27.21610286976039,46.88829803466797
2015-05-09,67.05937854162413,66.97565460205078,74.346954345703125,41.24941103159591,81.64483642578125
2015-05-10,76.72259450527652,85.055328369140625,100,55.502708326564345,99.58721160888672
2015-05-11,55.71030565238064,72.38983154296875,81.72874450683594,59.102014152241566,90.68689727783203
2015-05-12,40.60921336372636,51.23944854736328,67.08709716796875,59.59398497055855,71.76109313964844
2015-05-13,54.25119102722753,49.06917953491211,66.31877136230469,60.92540580516953,63.48174285888672
2015-05-14,42.26180496970023,57.28136444091797,69.450042724609375,61.95071698248768,64.81107330322266
2015-05-15,36.539860567037714,57.26472473144531,72.30290222167969,58.604303902860295,63.67120361328125
2015-05-16,43.491823821222745,62.048770904541016,78.05419158935547,62.89820247306244,65.7703628540039
2015-05-17,22.01248310859499,54.8825569152832,69.48289489746094,61.928422830541706,56.25674819946289
2015-05-18,32.83891588364907,63.653751373291016,61.44727325439453,56.681330589458696,52.0654296875
2015-05-19,36.944146036687194,48.91597366333008,54.690216064453125,52.77242974079792,44.581817626953125
2015-05-20,22.69298528622075,29.992137908935547,50.823097229003906,62.26821233156926,41.84553909301758
2015-05-21,14.369248475080646,33.739078521728516,50.895957946777344,63.92560314911435,38.439186096191406
2015-05-22,81.72769771391077,55.5292854309082,65.115753173828125,73.71647695314579,50.38840103149414
2015-05-23,94.3893549087955,88.89434051513672,86.00970458984375,89.79226518589104,77.43376159667969
2015-05-24,67.75529934149256,52.20632553100586,39.4372673034668,51.45434219808277,41.3406982421875
2015-05-25,49.48655057829825,36.00251388549805,31.874427795410156,38.56252374886509,30.457565307617188
2015-05-26,99.3759384282098,63.4359016418457,62.23939514160156,54.024389412782796,61.263221740722656
2015-05-27,92.80254465277278,89.97222900390625,79.53089904785156,71.07550673281122,92.0704116821289
2015-05-28,43.89069205167201,65.56395721435547,57.51780700683594,51.45151558727349,71.68863677978516
2015-05-29,61.445325498191984,51.70212173461914,60.626953125,56.902680252878156,67.03922271728516
2015-05-30,73.66640059449026,52.5848503112793,68.09516906738281,50.6033245250631,79.56682586669922
2015-05-31,49.29232721476324,38.8807373046875,58.142547607421875,45.24465928186811,68.28770446777344
2015-06-01,22.04866650244551,16.629711151123047,45.04288864135742,38.818088515552006,38.83661651611328
2015-06-02,37.98264003183662,24.004013061523438,32.0117073059082,38.68976432748917,38.77471923828125
2015-06-03,51.380503437139026,59.059898376464844,28.215560913085938,42.15735343499131,47.604976654052734
2015-06-04,64.2410525510109,60.51856231689453,43.662025451660156,30.235788596940836,57.22396469116211
2015-06-05,83.12139624795843,82.55265045166016,70.66197204589844,58.937760975124036,83.70023345947266
2015-06-06,78.68653439839713,73.18831634521484,64.6394271850586,64.34964304919907,70.37889099121094
2015-06-07,66.52384258603263,67.82880401611328,64.45103454589844,41.70081767094183,73.12061309814453
2015-06-08,58.89429607620443,75.75487518310547,83.41314697265625,38.72315169290363,90.56012725830078
2015-06-09,80.51938621012218,76.12120819091797,93.25990295410156,55.83766216546013,87.73949432373047
2015-06-10,68.10221071220873,80.14788055419922,86.5067367553711,65.33121708292623,79.9488754272461
2015-06-11,22.1794460030921,43.128597259521484,54.96036911010742,55.2113045783712,41.77831268310547
2015-06-12,3.2590457879091037,22.829504013061523,37.760765075683594,34.295877887604945,20.760746002197266
2015-06-13,47.180467177689955,52.193946838378906,46.44110870361328,36.968907744845126,39.186195373535156
2015-06-14,19.88561088451983,48.43178939819336,47.938682556152344,49.19408003063603,37.09733581542969
2015-06-15,1.6519389601119385,27.365041732788086,41.37942123413086,39.89291814372285,16.751506805419922
2015-06-16,7.251889814870625e-4,19.533761978149414,28.57830810546875,23.12318927443033,11.610812187194824
2015-06-17,43.55933554862339,44.9027099609375,43.89544677734375,48.761768607533156,27.016904830932617
2015-06-18,34.65335094714186,38.85185623168945,39.15184783935547,35.71524578259363,26.35541343688965
2015-06-19,17.627017431421315,22.125415802001953,13.991036415100098,29.973369168455463,13.9370698928833
2015-06-20,41.59318787408452,30.516084671020508,31.278743743896484,39.04157830893331,16.303672790527344
2015-06-21,38.26620890626048,54.94405746459961,54.660465240478516,35.399083561390796,45.391815185546875
2015-06-22,86.5107753781628,76.2832260131836,58.53984832763672,49.556846011318555,68.70873260498047
2015-06-23,30.68692908625461,60.18320083618164,47.955299377441406,35.757055974850516,27.356868743896484
2015-06-24,57.711620269346916,57.83494567871094,37.579795837402344,39.597672400928275,26.106679916381836
2015-06-25,60.22370990115485,55.09965896606445,52.80801010131836,57.15464088367611,41.15721893310547
2015-06-26,69.38122632508667,44.710296630859375,56.53406524658203,59.71269793401683,55.89595031738281
2015-06-27,49.3677719379961,67.40189361572266,54.727928161621094,57.730022027193115,70.32731628417969
2015-06-28,67.72614342610375,73.31724548339844,71.1641616821289,79.88800053599647,80.69523620605469
2015-06-29,96.61780518187977,91.848907470703125,91.45603942871094,97.69483511976927,98.45381927490234
2015-06-30,59.92131081904936,63.50251770019531,80.82557678222656,80.36265794162267,90.18254852294922
2015-07-01,27.871855183102948,33.211246490478516,49.10321044921875,68.11344677333699,69.94246673583984
2015-07-02,83.82931100506978,58.4547004699707,60.813560485839844,65.509877097367,64.63721466064453
2015-07-03,81.15615324304076,80.54141998291016,70.54637145996094,75.07699833639134,78.67113494873047
2015-07-04,57.86351623645811,44.04017639160156,53.486289978027344,51.70045827437724,46.92704391479492
2015-07-05,35.53971862958175,28.427888870239258,54.933563232421875,53.47174748758124,40.373165130615234
2015-07-06,80.60159197631921,64.42225646972656,50.91497039794922,65.31861665071273,70.72154998779297
2015-07-07,79.56202364057948,63.7874755859375,46.147735595703125,36.77098226852803,47.522178649902344
2015-07-08,72.37486009108703,59.76114273071289,55.480201721191406,40.08086318475915,41.84760665893555
2015-07-09,70.81527251870438,63.20119094848633,72.12005615234375,56.90330613976374,69.06981658935547
2015-07-10,82.90537567526259,70.993560791015625,74.800628662109375,60.38968198383526,78.18195343017578
2015-07-11,80.63233209295498,67.11161041259766,77.39100646972656,63.72979726899911,75.83638763427734
2015-07-12,88.47869920861392,77.67073822021484,86.09187316894531,72.67209153201628,81.1264877319336
2015-07-13,97.12167152427021,88.35595703125,82.087738037109375,87.30813177154022,85.11809539794922
2015-07-14,57.79060834248296,45.79084777832031,37.903629302978516,62.71121588377508,55.81755065917969
2015-07-15,17.002644614527174,22.565641403198242,24.605867385864258,47.42088554962692,22.591655731201172
2015-07-16,53.03563187237061,49.8371467590332,41.287498474121094,49.46098825136295,34.446983337402344
2015-07-17,68.86204817686667,67.92989349365234,57.878021240234375,56.21253241305902,62.26858901977539
2015-07-18,49.59785146414783,63.50479507446289,75.66239929199219,66.30280195977656,68.3734359741211
2015-07-19,83.58544465299077,94.09154510498047,100,92.94574088182497,95.90196990966797
2015-07-20,56.58654260945473,78.0355224609375,83.6209716796875,73.1609711626349,74.10245513916016
2015-07-21,27.63326764487248,38.715919494628906,36.34708786010742,37.821649024470105,25.173986434936523
2015-07-22,44.664800164899354,45.0213508605957,41.13200759887695,49.80366793889124,46.93584442138672
2015-07-23,88.96670803683303,55.353271484375,42.62590789794922,42.885241796482376,52.177268981933594
2015-07-24,48.33429334887379,53.12941360473633,52.81198501586914,41.921444829995096,39.97914123535156
2015-07-25,43.8312362437536,40.6721076965332,59.73385238647461,56.14641761828506,46.413570404052734
2015-07-26,39.40425531399544,40.59597396850586,54.823974609375,59.94612460961224,48.67661666870117
2015-07-27,41.30745275795861,45.20048141479492,37.6096076965332,55.39543393911816,51.51141357421875
2015-07-28,72.3966694109523,58.09992980957031,41.78580856323242,52.95972066681469,52.58454513549805
2015-07-29,89.31880460565246,70.80125427246094,62.24929428100586,57.18233713238777,67.56421661376953
2015-07-30,80.7704671510464,79.129486083984375,83.843536376953125,65.00921231546607,78.70653533935547
2015-07-31,50.67070764541504,81.59967041015625,75.67567443847656,82.86003188306285,67.86507415771484
2015-08-01,69.876886817474,68.556610107421875,62.48759078979492,52.80226059114017,54.42936325073242
2015-08-02,69.29517783237283,77.3189926147461,83.67100524902344,65.99457983316739,79.59249114990234
2015-08-03,61.54245540656967,76.8282470703125,83.874786376953125,67.07646186078915,83.76233673095703
2015-08-04,93.82334599870804,75.533050537109375,79.868621826171875,65.51643655964023,86.66951751708984
2015-08-05,83.60440032757033,80.8293685913086,85.0569839477539,77.53300082549055,83.8392105102539
2015-08-06,81.43200105896,93.1333236694336,93.24202728271484,100,86.84501647949219
2015-08-07,81.15061949886389,85.64332580566406,83.59404754638672,85.62378544958398,82.92242431640625
2015-08-08,86.34534376113429,66.17840576171875,58.865631103515625,54.122494610443994,64.15277862548828
2015-08-09,62.40299543741322,61.354522705078125,49.510353088378906,52.52362826260929,56.45231628417969
2015-08-10,86.5541284301451,72.79486846923828,57.828582763671875,74.10266122024683,81.71858978271484
2015-08-11,81.37747200671224,76.272064208984375,67.1126708984375,77.26375582173301,91.68688201904297
2015-08-12,96.8954440498777,91.80554962158203,95.69984436035156,98.72448443553827,94.9822006225586
2015-08-13,97.59233370610082,91.394622802734375,100,100,94.68681335449219
2015-08-14,99.91971208495708,90.30878448486328,100,97.1328468252114,94.91844940185547
2015-08-15,86.60997791249726,81.32395935058594,81.65840148925781,71.45955658372901,87.04529571533203
2015-08-16,78.22712875301647,66.40692901611328,70.34611511230469,52.8842302962467,72.14403533935547
2015-08-17,97.46701153108613,89.12583923339844,98.27857971191406,84.07485851417283,95.4747314453125
2015-08-18,92.83816538329533,88.63990783691406,98.1176528930664,96.46692513771546,93.844635009765625
2015-08-19,61.661037247924774,68.15819549560547,78.72001647949219,82.18498476750852,80.601959228515625
2015-08-20,88.54542652568837,55.47594451904297,64.85823059082031,54.273534721510316,69.640899658203125
2015-08-21,45.24162199633336,58.325435638427734,70.5888442993164,68.82555650923047,72.1601791381836
2015-08-22,59.46282255952956,76.21167755126953,76.55426025390625,91.24734794777856,81.71776580810547
2015-08-23,52.40838627527776,62.708438873291016,75.882476806640625,85.9008731952245,68.54570770263672
2015-08-24,58.556455744216116,24.23460578918457,49.88422775268555,69.39855649041516,54.19788360595703
2015-08-25,25.696661369444545,39.67449951171875,69.07603454589844,72.47691054205558,61.585411071777344
2015-08-26,87.66416071970525,80.99012756347656,89.53279113769531,94.48554021552906,80.85633850097656
2015-08-27,19.693644471863077,43.627681732177734,59.727684020996094,70.38854850793638,54.383750915527344
2015-08-28,40.09832547711937,22.30849266052246,28.170360565185547,41.918678813423924,29.00777244567871
2015-08-29,66.90452598823954,29.54924964904785,34.32318878173828,52.94599794360607,35.45694351196289
2015-08-30,85.22203850283596,34.8228759765625,41.488922119140625,53.37793764221266,38.63335037231445
2015-08-31,47.176317687029844,60.24895477294922,53.02018737792969,53.7409799911448,47.92416000366211
2015-09-01,41.51599557620188,59.70112228393555,72.127777099609375,50.887387736335825,53.796749114990234
2015-09-02,55.59532383902549,54.48432540893555,67.185455322265625,54.46928995887998,51.47801208496094
2015-09-03,46.29036104189844,57.157981872558594,58.06662368774414,60.571932656980664,46.132049560546875
2015-09-04,24.37665744073203,48.28578567504883,42.992919921875,47.10010479597537,30.745933532714844
2015-09-05,14.19213099713,38.48080825805664,37.55787658691406,41.877805634619165,36.526878356933594
2015-09-06,10.539935895619287,45.318485260009766,33.73120880126953,39.567005157173355,45.6518440246582
2015-09-07,68.2639824743574,52.530418395996094,42.79945373535156,45.1507727121471,68.22978973388672
2015-09-08,43.311119394832936,44.02777099609375,39.03221893310547,49.92075795036823,58.45977020263672
2015-09-09,54.314546239759494,64.97724151611328,51.837867736816406,42.288709293407976,66.04048919677734
2015-09-10,78.31395402631269,77.860870361328125,69.56298065185547,64.76083770994688,83.02100372314453
2015-09-11,17.64394662182799,41.73186492919922,41.66960144042969,47.856841236284765,34.91267013549805
2015-09-12,3.1807701875148773,19.721729278564453,18.505390167236328,15.009403573097245,13.569040298461914
2015-09-13,1.9380132970690347,15.403550148010254,18.116764068603516,12.001060083602226,15.222270965576172
2015-09-14,8.87829299136579,15.697150230407715,17.762422561645508,25.989961445130632,21.514890670776367
2015-09-15,61.737850117437496,35.02590560913086,43.019630432128906,46.67572659393687,41.61042022705078
2015-09-16,75.63972083372995,67.7772216796875,71.034820556640625,60.61917252264453,69.0215072631836
2015-09-17,58.43861108143989,37.68437194824219,28.49004554748535,32.81464974177021,19.46954345703125
2015-09-18,31.558992331259734,37.101924896240234,31.228185653686523,22.26377645236886,17.152742385864258
2015-09-19,58.07554354658104,68.65160369873047,57.45288848876953,40.830816349124746,49.915260314941406
2015-09-20,68.35405571747567,74.64868927001953,81.26163482666016,53.24868780847197,84.16685485839844
2015-09-21,85.58408728523784,89.680999755859375,92.54640197753906,74.44291511737089,93.01854705810547
2015-09-22,92.45310989568083,78.30187225341797,82.4632339477539,82.16281423776951,90.30348205566406
2015-09-23,90.46810621765987,89.42147064208984,100,100,96.26737213134766
2015-09-24,98.56339917438906,91.5537338256836,100,100,98.18448638916016
2015-09-25,93.58563200558837,80.32283782958984,88.028411865234375,72.02765171926245,88.80170440673828
2015-09-26,78.36124184616547,56.2696647644043,53.17066192626953,46.89754344756972,59.09312438964844
2015-09-27,51.22878670845344,54.965858459472656,41.835601806640625,48.69569160306406,56.55226135253906
2015-09-28,35.30753898617417,59.72866439819336,32.072914123535156,36.96317140817615,56.83953857421875
2015-09-29,50.56045736317508,35.86228561401367,22.36185073852539,30.24773743735119,38.3162727355957
2015-09-30,16.243511387332052,19.897586822509766,11.912667274475098,24.80914297295118,23.530139923095703
2015-10-01,39.04676439520716,50.398284912109375,24.550548553466797,35.55783550426696,45.07231140136719
2015-10-02,93.0924418546914,81.34783935546875,81.40184783935547,87.224659624955,76.49958038330078
2015-10-03,77.53685517462546,50.93387222290039,56.304229736328125,57.342312621401845,37.65521240234375
2015-10-04,45.910458659020456,39.128990173339844,37.45338821411133,48.11943409118959,33.66218948364258
2015-10-05,63.546162856517945,38.64229202270508,52.98814392089844,44.39270407592613,38.337249755859375
2015-10-06,76.3105180983578,62.39161682128906,71.33904266357422,70.65960549167158,63.297096252441406
2015-10-07,92.74820779740439,88.64671325683594,94.99717712402344,100,96.40216827392578
2015-10-08,90.76119350023338,92.57890319824219,98.63856506347656,85.41555353371933,98.91234588623047
2015-10-09,94.94511283422213,87.72798156738281,92.87159729003906,85.00973314646563,94.28340911865234
2015-10-10,91.49509758684526,84.3012924194336,100,85.45039666530994,91.7590560913086
2015-10-11,98.16602274051193,94.64177703857422,100,90.80661591920745,96.2839126586914
2015-10-12,70.05492882660111,75.87989807128906,84.54378509521484,58.120506867538836,74.12244415283203
2015-10-13,48.67820998459761,41.05086135864258,65.087615966796875,48.6481283344836,40.53424072265625
2015-10-14,65.49194529158821,78.17407989501953,81.66180419921875,72.4545736295857,80.81632232666016
2015-10-15,59.44985320615155,75.80311584472656,90.2057113647461,95.6628955857521,76.60057067871094
2015-10-16,23.36214203482602,28.291683197021484,48.99311065673828,53.15089226688889,36.497718811035156
2015-10-17,37.71892774729513,22.57732391357422,39.175392150878906,35.58607324507449,23.22758674621582
2015-10-18,33.89016293499531,27.785625457763672,46.677085876464844,38.07003940296801,30.94915771484375
2015-10-19,99.05843354335717,81.10186767578125,87.77191162109375,81.21347501515248,84.92433166503906
2015-10-20,78.13128173155945,88.6772689819336,88.46883392333984,92.28021365668411,79.9930419921875
2015-10-21,31.209128249695596,52.10087203979492,41.32344055175781,54.797476625049796,37.31011962890625
2015-10-22,41.0533862861774,52.969051361083984,36.71644592285156,44.9920590955515,34.42842483520508
2015-10-23,46.79346973861951,49.63191223144531,48.19245147705078,54.65401286805519,40.7742919921875
2015-10-24,59.92049152989443,69.42963409423828,63.441184997558594,66.77703256024125,66.25715637207031
2015-10-25,70.57839089430044,87.70206451416016,96.97349548339844,73.26016940391474,94.40645599365234
2015-10-26,84.94948225527476,75.14970397949219,89.33497619628906,67.16531037985243,83.3778305053711
2015-10-27,77.24327946734216,72.1402359008789,80.75152587890625,69.58355584167458,79.8790512084961
2015-10-28,64.09049663334527,62.71200942993164,77.279754638671875,69.62195050345127,69.204498291015625
2015-10-29,75.9569550443385,64.74250793457031,64.8476333618164,76.1088364804362,72.49281311035156
2015-10-30,96.73962905881176,92.41627502441406,94.40977478027344,99.79748605185324,96.47977447509766
2015-10-31,69.92560018834568,67.75373077392578,70.19091796875,73.24464810440605,76.7945785522461
2015-11-01,85.02044674450943,51.31016159057617,58.2266845703125,55.32749514439996,61.73265075683594
2015-11-02,79.97539177523306,58.56611251831055,55.108848571777344,56.672814672772745,71.53832244873047
2015-11-03,84.8130545642944,73.6691665649414,67.38909912109375,57.19083838468936,83.0591812133789
2015-11-04,89.16247708957489,87.65540313720703,80.71272277832031,54.51552930931388,93.06573486328125
2015-11-05,90.19110352496585,61.69669723510742,57.60952377319336,36.10352710312321,61.919708251953125
2015-11-06,29.47736497230645,27.583784103393555,33.88368225097656,30.006309869406266,11.194587707519531
2015-11-07,10.521327919364019,30.15968894958496,29.23244857788086,30.856082067817567,15.22718620300293
2015-11-08,23.365182790495226,41.74012756347656,41.98108673095703,48.35240384555067,31.128833770751953
2015-11-09,33.64335683052207,41.25061798095703,60.85636901855469,62.88678923103902,50.232810974121094
2015-11-10,81.52635265063354,88.75890350341797,92.281158447265625,98.80943509837556,89.36577606201172
2015-11-11,59.99218326693034,65.30641174316406,72.68848419189453,56.98278966909851,73.09278106689453
2015-11-12,61.71525299624883,83.344329833984375,79.34771728515625,57.71690973246399,91.34062194824219
2015-11-13,89.97739549128163,82.83808898925781,74.779541015625,81.65319621459633,76.95690155029297
2015-11-14,39.35735709550429,24.165878295898438,42.63481140136719,41.63076904137591,26.734371185302734
2015-11-15,36.044758741445904,22.13129234313965,44.700923919677734,32.79485112871038,26.057117462158203
2015-11-16,69.89749439213831,67.7225112915039,82.08738708496094,71.97897079077114,72.63004302978516
2015-11-17,92.36307879781397,82.52685546875,87.27143096923828,86.58438615246808,84.37847137451172
2015-11-18,84.41168983323318,56.9625358581543,62.34391403198242,70.99196509809548,62.2916259765625
2015-11-19,85.89978949173553,82.18006896972656,69.29188537597656,75.3031160547252,88.4332046508789
2015-11-20,56.22917122331921,60.93211364746094,42.809730529785156,41.07919443729946,60.43608856201172
2015-11-21,7.62232780334347,19.115474700927734,31.933643341064453,14.777686778941586,17.07391357421875
2015-11-22,26.52190269339644,23.149093627929688,26.61947250366211,28.073626239836756,35.08300018310547
2015-11-23,32.41017538964375,27.472719192504883,37.41319274902344,35.39844941273799,52.239463806152344
